MODUL
MSR310220

CHANNEL
TIME;ACC x;ACC y;ACC z;BAT
19.10.2015 12:11:43.049;0.161;-0.968;0.049;
19.10.2015 12:11:44.049;0.129;-1.000;0.049;
19.10.2015 12:11:45.049;0.129;-0.968;0.016;
19.10.2015 12:11:46.049;0.161;-1.000;-0.016;
19.10.2015 12:11:47.049;0.290;-0.937;0.082;
19.10.2015 12:11:48.049;0.161;-0.968;0.082;
19.10.2015 12:11:49.049;0.194;-0.968;0.082;
19.10.2015 12:11:50.049;0.161;-0.937;0.082;
19.10.2015 12:11:51.049;0.194;-0.968;0.082;
19.10.2015 12:11:52.049;0.194;-0.968;0.082;
19.10.2015 12:11:53.049;0.161;-0.968;0.082;
19.10.2015 12:11:54.049;0.194;-0.937;0.082;
19.10.2015 12:11:55.049;0.194;-0.968;0.082;
19.10.2015 12:11:56.049;0.194;-0.937;0.082;
19.10.2015 12:11:57.049;0.161;-0.968;0.082;
19.10.2015 12:11:58.049;0.194;-0.937;0.082;
19.10.2015 12:11:59.049;0.129;-0.968;0.082;
19.10.2015 12:12:00.049;0.161;-0.968;0.082;
19.10.2015 12:12:01.049;0.161;-0.968;0.115;
19.10.2015 12:12:02.049;0.161;-0.968;0.082;
19.10.2015 12:12:03.049;0.161;-0.968;0.082;
19.10.2015 12:12:04.049;0.161;-0.968;0.115;
19.10.2015 12:12:05.049;0.194;-0.968;0.082;
19.10.2015 12:12:06.049;0.161;-0.968;0.082;
19.10.2015 12:12:07.049;0.161;-0.968;0.082;
19.10.2015 12:12:08.049;0.194;-0.937;0.082;
19.10.2015 12:12:09.049;0.194;-0.937;0.082;
19.10.2015 12:12:10.049;0.161;-0.968;0.082;
19.10.2015 12:12:11.049;0.194;-0.937;0.082;
19.10.2015 12:12:12.049;0.161;-0.968;0.049;
19.10.2015 12:12:13.049;0.194;-0.968;0.082;
19.10.2015 12:12:14.049;0.161;-0.968;0.082;
19.10.2015 12:12:15.049;0.161;-0.968;0.049;
19.10.2015 12:12:16.049;0.194;-0.968;0.082;
19.10.2015 12:12:17.049;0.194;-0.968;0.082;
19.10.2015 12:12:18.049;0.194;-0.937;0.082;
19.10.2015 12:12:19.049;0.194;-0.968;0.082;
19.10.2015 12:12:20.049;0.161;-0.968;0.049;
19.10.2015 12:12:21.049;0.161;-0.968;0.082;
19.10.2015 12:12:22.049;0.161;-0.968;0.115;
19.10.2015 12:12:23.049;0.161;-0.968;0.082;
19.10.2015 12:12:24.049;0.161;-1.000;0.082;
19.10.2015 12:12:25.049;0.161;-0.968;0.082;
19.10.2015 12:12:26.049;0.161;-0.968;0.115;
19.10.2015 12:12:27.049;0.161;-1.000;0.049;
19.10.2015 12:12:28.049;0.161;-0.968;0.082;
19.10.2015 12:12:29.049;0.161;-0.968;0.082;
19.10.2015 12:12:30.049;0.194;-0.968;0.082;
19.10.2015 12:12:31.049;0.194;-0.968;0.082;
19.10.2015 12:12:32.049;0.194;-0.968;0.082;
19.10.2015 12:12:33.049;0.161;-0.968;0.082;
19.10.2015 12:12:34.049;0.161;-0.968;0.082;
19.10.2015 12:12:35.049;0.194;-0.937;0.082;
19.10.2015 12:12:36.049;0.161;-0.968;0.115;
19.10.2015 12:12:37.049;0.161;-0.968;0.082;
19.10.2015 12:12:38.049;0.161;-0.968;0.082;
19.10.2015 12:12:39.049;0.194;-0.968;0.082;
19.10.2015 12:12:40.049;0.161;-0.968;0.082;
19.10.2015 12:12:41.049;0.194;-0.968;0.082;
19.10.2015 12:12:42.049;0.161;-0.968;0.049;
19.10.2015 12:12:43.049;0.194;-0.968;0.049;
19.10.2015 12:12:44.049;0.161;-1.000;-0.016;
19.10.2015 12:12:45.049;0.097;-1.000;-0.016;
19.10.2015 12:12:46.049;0.129;-0.968;0.082;
19.10.2015 12:12:47.049;0.161;-1.000;-0.016;
19.10.2015 12:12:48.049;0.161;-0.968;0.049;
19.10.2015 12:12:49.049;0.097;-1.000;0.016;
19.10.2015 12:12:50.049;0.129;-0.968;0.115;
19.10.2015 12:12:51.049;0.161;-0.937;0.148;
19.10.2015 12:12:52.049;0.161;-0.968;0.148;
19.10.2015 12:12:53.049;0.161;-0.968;0.115;
19.10.2015 12:12:54.049;0.161;-0.968;0.148;
19.10.2015 12:12:55.049;0.161;-0.968;0.148;
19.10.2015 12:12:56.049;0.129;-0.968;0.115;
19.10.2015 12:12:57.049;0.161;-0.968;0.148;
19.10.2015 12:12:58.049;0.161;-1.000;0.148;
19.10.2015 12:12:59.049;0.129;-0.968;0.148;
19.10.2015 12:13:00.049;0.161;-0.937;0.148;
19.10.2015 12:13:01.049;0.161;-0.968;0.115;
19.10.2015 12:13:02.049;0.129;-1.000;0.082;
19.10.2015 12:13:03.049;0.161;-0.968;0.115;
19.10.2015 12:13:04.049;0.161;-0.968;0.082;
19.10.2015 12:13:05.049;0.161;-0.968;0.115;
19.10.2015 12:13:06.049;0.161;-0.968;0.082;
19.10.2015 12:13:07.049;0.161;-0.968;0.082;
19.10.2015 12:13:08.049;0.161;-0.937;0.082;
19.10.2015 12:13:09.049;0.194;-0.937;0.082;
19.10.2015 12:13:10.049;0.194;-0.968;0.082;
19.10.2015 12:13:11.049;0.161;-0.968;0.082;
19.10.2015 12:13:12.049;0.194;-0.968;0.082;
19.10.2015 12:13:13.049;0.194;-0.968;0.082;
19.10.2015 12:13:14.049;0.226;-0.968;0.049;
19.10.2015 12:13:15.049;0.194;-0.968;0.049;
19.10.2015 12:13:16.049;0.194;-0.968;0.049;
19.10.2015 12:13:17.049;0.161;-0.968;0.049;
19.10.2015 12:13:18.049;0.161;-0.968;0.049;
19.10.2015 12:13:19.049;0.194;-1.000;0.049;
19.10.2015 12:13:20.049;0.194;-0.968;0.016;
19.10.2015 12:13:21.049;0.194;-0.968;0.049;
19.10.2015 12:13:22.049;0.161;-0.968;0.049;
19.10.2015 12:13:23.049;0.161;-1.000;0.049;
19.10.2015 12:13:24.049;0.194;-0.937;0.082;
19.10.2015 12:13:25.049;0.194;-0.968;0.082;
19.10.2015 12:13:26.049;0.161;-0.968;0.115;
19.10.2015 12:13:27.049;0.161;-0.968;0.082;
19.10.2015 12:13:28.049;0.161;-0.968;0.082;
19.10.2015 12:13:29.049;0.161;-0.968;0.082;
19.10.2015 12:13:30.049;0.161;-0.968;0.082;
19.10.2015 12:13:31.049;0.161;-0.968;0.115;
19.10.2015 12:13:32.049;0.161;-0.968;0.115;
19.10.2015 12:13:33.049;0.161;-0.937;0.115;
19.10.2015 12:13:34.049;0.194;-0.968;0.148;
19.10.2015 12:13:35.049;0.194;-0.968;0.082;
19.10.2015 12:13:36.049;0.161;-0.968;0.115;
19.10.2015 12:13:37.049;0.161;-0.968;0.115;
19.10.2015 12:13:38.049;0.161;-0.968;0.115;
19.10.2015 12:13:39.049;0.129;-0.968;0.115;
19.10.2015 12:13:40.049;0.161;-0.968;0.082;
19.10.2015 12:13:41.049;0.161;-0.968;0.049;
19.10.2015 12:13:42.049;0.161;-0.968;0.016;
19.10.2015 12:13:43.049;0.194;-0.937;0.049;
19.10.2015 12:13:44.049;0.194;-1.000;0.082;
19.10.2015 12:13:45.049;0.194;-0.937;0.082;
19.10.2015 12:13:46.049;0.258;-0.937;0.082;
19.10.2015 12:13:47.049;0.194;-0.968;0.016;
19.10.2015 12:13:48.049;0.194;-0.968;0.049;
19.10.2015 12:13:49.049;0.194;-0.968;0.049;
19.10.2015 12:13:50.049;0.226;-0.968;0.049;
19.10.2015 12:13:51.049;0.226;-0.968;0.049;
19.10.2015 12:13:52.049;0.226;-0.937;0.049;
19.10.2015 12:13:53.049;0.258;-0.968;0.049;
19.10.2015 12:13:54.049;0.258;-0.968;0.082;
19.10.2015 12:13:55.049;0.258;-0.968;0.082;
19.10.2015 12:13:56.049;0.226;-0.968;0.049;
19.10.2015 12:13:57.049;0.194;-0.968;0.016;
19.10.2015 12:13:58.049;0.194;-0.937;0.082;
19.10.2015 12:13:59.049;0.161;-0.937;0.148;
19.10.2015 12:14:00.049;0.161;-0.937;0.148;
19.10.2015 12:14:01.049;0.161;-0.968;0.148;
19.10.2015 12:14:02.049;0.161;-0.968;0.148;
19.10.2015 12:14:03.049;0.129;-1.000;0.148;
19.10.2015 12:14:04.049;0.097;-0.968;0.148;
19.10.2015 12:14:05.049;0.097;-0.968;0.148;
19.10.2015 12:14:06.049;0.129;-1.000;0.148;
19.10.2015 12:14:07.049;0.129;-0.968;0.115;
19.10.2015 12:14:08.049;0.161;-0.968;0.115;
19.10.2015 12:14:09.049;0.161;-0.937;0.115;
19.10.2015 12:14:10.049;0.097;-0.968;0.148;
19.10.2015 12:14:11.049;0.129;-0.968;0.148;
19.10.2015 12:14:12.049;0.161;-0.968;0.148;
19.10.2015 12:14:13.049;0.161;-0.968;0.115;
19.10.2015 12:14:14.049;0.129;-0.968;0.082;
19.10.2015 12:14:15.049;0.065;-0.905;-0.049;
19.10.2015 12:14:16.049;0.387;-0.968;-0.082;
19.10.2015 12:14:17.049;-0.194;-1.762;0.246;
19.10.2015 12:14:18.049;0.065;-1.032;0.049;
19.10.2015 12:14:19.049;0.129;-0.937;-0.049;
19.10.2015 12:14:20.049;0.355;-0.937;-0.016;
19.10.2015 12:14:21.049;0.419;-0.905;-0.082;
19.10.2015 12:14:22.049;-0.097;-1.000;0.082;
19.10.2015 12:14:23.049;-0.032;-0.968;0.049;
19.10.2015 12:14:24.049;0.032;-1.000;0.016;
19.10.2015 12:14:25.049;0.097;-0.968;-0.016;
19.10.2015 12:14:26.049;0.290;-0.905;0.016;
19.10.2015 12:14:27.049;0.387;-0.873;0.115;
19.10.2015 12:14:28.049;0.452;-0.841;0.148;
19.10.2015 12:14:29.049;0.452;-0.873;0.148;
19.10.2015 12:14:30.049;0.484;-0.873;0.082;
19.10.2015 12:14:31.049;0.516;-0.873;0.049;
19.10.2015 12:14:32.049;0.516;-0.841;0.115;
19.10.2015 12:14:33.049;0.516;-0.841;0.115;
19.10.2015 12:14:34.049;0.419;-0.841;0.082;
19.10.2015 12:14:35.049;0.129;-0.937;0.115;
19.10.2015 12:14:36.049;-0.032;-1.127;-0.508;
19.10.2015 12:14:37.049;0.419;-0.905;0.016;
19.10.2015 12:14:38.049;-0.032;-1.063;-0.016;
19.10.2015 12:14:39.049;0.516;-0.905;-0.082;
19.10.2015 12:14:40.049;0.258;-1.000;-0.049;
19.10.2015 12:14:41.049;-0.645;-1.857;0.082;
19.10.2015 12:14:42.049;0.290;-0.937;0.115;
19.10.2015 12:14:43.049;0.258;-0.937;0.082;
19.10.2015 12:14:44.049;0.258;-0.937;0.082;
19.10.2015 12:14:45.049;0.258;-0.968;0.082;
19.10.2015 12:14:46.049;0.290;-0.937;0.115;
19.10.2015 12:14:47.049;0.258;-0.937;0.082;
19.10.2015 12:14:48.049;0.258;-0.968;0.082;
19.10.2015 12:14:49.049;0.258;-0.937;0.082;
19.10.2015 12:14:50.049;0.226;-0.937;0.148;
19.10.2015 12:14:51.049;0.290;-0.937;0.082;
19.10.2015 12:14:52.049;0.258;-0.937;0.082;
19.10.2015 12:14:53.049;0.258;-0.968;0.115;
19.10.2015 12:14:54.049;0.258;-0.968;0.082;
19.10.2015 12:14:55.049;0.258;-0.968;0.082;
19.10.2015 12:14:56.049;0.258;-0.937;0.082;
19.10.2015 12:14:57.049;0.258;-0.968;0.082;
19.10.2015 12:14:58.049;0.258;-0.968;0.082;
19.10.2015 12:14:59.049;0.258;-0.968;0.082;
19.10.2015 12:15:00.049;0.258;-0.937;0.082;3.85
19.10.2015 12:15:01.049;0.258;-0.968;0.115;
19.10.2015 12:15:02.049;0.258;-0.937;0.082;
19.10.2015 12:15:03.049;0.258;-0.937;0.082;
19.10.2015 12:15:04.049;0.258;-0.968;0.115;
19.10.2015 12:15:05.049;0.258;-0.968;0.082;
19.10.2015 12:15:06.049;0.258;-0.968;0.082;
19.10.2015 12:15:07.049;0.258;-0.968;0.049;
19.10.2015 12:15:08.049;0.226;-0.937;0.082;
19.10.2015 12:15:09.049;0.258;-0.968;0.049;
19.10.2015 12:15:10.049;0.290;-0.937;-0.016;
19.10.2015 12:15:11.049;0.484;-0.905;0.016;
19.10.2015 12:15:12.049;0.548;-0.841;0.148;
19.10.2015 12:15:13.049;0.452;-0.841;0.148;
19.10.2015 12:15:14.049;0.419;-0.810;0.377;
19.10.2015 12:15:15.049;0.516;-0.841;0.082;
19.10.2015 12:15:16.049;0.355;-0.937;-0.016;
19.10.2015 12:15:17.049;0.129;-0.968;-0.016;
19.10.2015 12:15:18.049;0.000;-0.968;0.049;
19.10.2015 12:15:19.049;0.194;-0.937;0.311;
19.10.2015 12:15:20.049;0.129;-1.000;0.082;
19.10.2015 12:15:21.049;0.065;-0.968;0.180;
19.10.2015 12:15:22.049;0.065;-0.968;0.148;
19.10.2015 12:15:23.049;0.065;-0.968;0.180;
19.10.2015 12:15:24.049;0.065;-0.937;0.148;
19.10.2015 12:15:25.049;0.097;-0.968;0.148;
19.10.2015 12:15:26.049;0.097;-0.968;0.148;
19.10.2015 12:15:27.049;0.097;-0.968;0.148;
19.10.2015 12:15:28.049;0.097;-0.968;0.180;
19.10.2015 12:15:29.049;0.097;-0.968;0.180;
19.10.2015 12:15:30.049;0.097;-0.937;0.180;
19.10.2015 12:15:31.049;0.097;-0.937;0.180;
19.10.2015 12:15:32.049;0.129;-0.968;0.180;
19.10.2015 12:15:33.049;0.065;-0.937;0.180;
19.10.2015 12:15:34.049;0.097;-0.968;0.148;
19.10.2015 12:15:35.049;0.065;-1.000;0.148;
19.10.2015 12:15:36.049;0.129;-0.968;0.148;
19.10.2015 12:15:37.049;0.097;-0.968;0.148;
19.10.2015 12:15:38.049;0.097;-0.968;0.082;
19.10.2015 12:15:39.049;0.129;-0.968;0.148;
19.10.2015 12:15:40.049;0.065;-0.968;0.148;
19.10.2015 12:15:41.049;0.065;-0.968;0.148;
19.10.2015 12:15:42.049;0.097;-0.968;0.148;
19.10.2015 12:15:43.049;0.097;-0.968;0.148;
19.10.2015 12:15:44.049;0.065;-1.000;0.115;
19.10.2015 12:15:45.049;0.065;-1.032;0.049;
19.10.2015 12:15:46.049;-0.097;-0.968;0.377;
19.10.2015 12:15:47.049;0.065;-1.000;0.016;
19.10.2015 12:15:48.049;0.097;-1.000;0.082;
19.10.2015 12:15:49.049;0.032;-0.968;0.016;
19.10.2015 12:15:50.049;0.097;-1.000;0.016;
19.10.2015 12:15:51.049;0.097;-1.000;0.016;
19.10.2015 12:15:52.049;0.097;-1.000;0.016;
19.10.2015 12:15:53.049;0.129;-0.968;0.049;
19.10.2015 12:15:54.049;0.129;-1.000;0.016;
19.10.2015 12:15:55.049;0.161;-0.968;0.082;
19.10.2015 12:15:56.049;0.129;-0.968;0.049;
19.10.2015 12:15:57.049;0.194;-0.968;0.115;
19.10.2015 12:15:58.049;0.161;-0.937;0.049;
19.10.2015 12:15:59.049;-0.355;-1.381;0.738;
19.10.2015 12:16:00.049;0.194;-0.937;0.148;
19.10.2015 12:16:01.049;0.484;-0.905;0.049;
19.10.2015 12:16:02.049;0.097;-0.841;0.049;
19.10.2015 12:16:03.049;0.452;-0.937;0.082;
19.10.2015 12:16:04.049;0.419;-0.873;0.115;
19.10.2015 12:16:05.049;0.290;-0.937;0.115;
19.10.2015 12:16:06.049;2.000;-0.111;0.213;
19.10.2015 12:16:07.049;0.194;-0.937;0.082;
19.10.2015 12:16:08.049;0.194;-0.937;0.082;
19.10.2015 12:16:09.049;1.645;1.095;0.148;
19.10.2015 12:16:10.049;0.258;-1.032;0.016;
19.10.2015 12:16:11.049;2.258;-0.333;0.410;
19.10.2015 12:16:12.049;0.419;-0.873;0.049;
19.10.2015 12:16:13.049;0.484;-0.873;0.082;
19.10.2015 12:16:14.049;0.290;-0.937;-0.016;
19.10.2015 12:16:15.049;0.000;-0.968;0.311;
19.10.2015 12:16:16.049;0.387;-0.873;0.016;
19.10.2015 12:16:17.049;-0.161;-0.968;0.246;
19.10.2015 12:16:18.049;0.452;-0.841;0.082;
19.10.2015 12:16:19.049;0.194;-1.032;0.049;
19.10.2015 12:16:20.049;-0.484;-2.111;-0.410;
19.10.2015 12:16:21.049;0.484;-0.873;0.016;
19.10.2015 12:16:22.049;0.452;-0.873;0.016;
19.10.2015 12:16:23.049;0.452;-0.873;0.016;
19.10.2015 12:16:24.049;0.387;-0.905;-0.016;
19.10.2015 12:16:25.049;0.387;-0.905;-0.049;
19.10.2015 12:16:26.049;0.419;-0.905;-0.016;
19.10.2015 12:16:27.049;0.387;-0.905;-0.016;
19.10.2015 12:16:28.049;0.355;-0.905;0.016;
19.10.2015 12:16:29.049;0.419;-0.905;-0.016;
19.10.2015 12:16:30.049;0.387;-0.905;-0.016;
19.10.2015 12:16:31.049;0.355;-0.937;-0.016;
19.10.2015 12:16:32.049;0.355;-0.905;-0.016;
19.10.2015 12:16:33.049;0.387;-0.905;-0.016;
19.10.2015 12:16:34.049;0.387;-0.937;-0.016;
19.10.2015 12:16:35.049;0.387;-0.905;-0.049;
19.10.2015 12:16:36.049;0.355;-0.905;-0.049;
19.10.2015 12:16:37.049;0.323;-0.937;-0.016;
19.10.2015 12:16:38.049;0.000;-1.032;0.082;
19.10.2015 12:16:39.049;0.645;-0.841;0.049;
19.10.2015 12:16:40.049;-0.194;-1.159;0.279;
19.10.2015 12:16:41.049;0.516;-0.968;0.016;
19.10.2015 12:16:42.049;0.806;-0.524;0.049;
19.10.2015 12:16:43.049;0.032;-0.968;-0.016;
19.10.2015 12:16:44.049;1.387;0.492;-0.082;
19.10.2015 12:16:45.049;0.710;-1.190;0.213;
19.10.2015 12:16:46.049;0.290;-0.937;0.016;
19.10.2015 12:16:47.049;0.000;-1.317;0.770;
19.10.2015 12:16:48.049;0.065;-0.968;0.016;
19.10.2015 12:16:49.049;2.935;-0.524;-0.410;
19.10.2015 12:16:50.049;0.161;-0.968;0.082;
19.10.2015 12:16:51.049;-0.581;-1.921;0.869;
19.10.2015 12:16:52.049;0.290;-0.905;0.016;
19.10.2015 12:16:53.049;0.258;-1.000;0.049;
19.10.2015 12:16:54.049;0.161;-0.937;0.148;
19.10.2015 12:16:55.049;0.161;-0.968;0.082;
19.10.2015 12:16:56.049;0.161;-0.968;0.082;
19.10.2015 12:16:57.049;0.129;-0.968;0.115;
19.10.2015 12:16:58.049;0.161;-0.968;0.082;
19.10.2015 12:16:59.049;0.161;-0.968;0.115;
19.10.2015 12:17:00.049;0.194;-0.968;0.115;
19.10.2015 12:17:01.049;0.194;-0.968;0.049;
19.10.2015 12:17:02.049;0.194;-0.968;0.049;
19.10.2015 12:17:03.049;0.194;-0.968;0.082;
19.10.2015 12:17:04.049;0.194;-0.968;-0.016;
19.10.2015 12:17:05.049;0.258;-0.968;-0.016;
19.10.2015 12:17:06.049;0.258;-0.937;-0.016;
19.10.2015 12:17:07.049;0.290;-0.937;-0.016;
19.10.2015 12:17:08.049;0.290;-0.968;0.016;
19.10.2015 12:17:09.049;0.323;-0.937;0.016;
19.10.2015 12:17:10.049;0.323;-0.937;-0.016;
19.10.2015 12:17:11.049;0.290;-0.937;-0.016;
19.10.2015 12:17:12.049;0.290;-0.937;-0.016;
19.10.2015 12:17:13.049;0.290;-0.937;-0.016;
19.10.2015 12:17:14.049;0.258;-0.937;0.016;
19.10.2015 12:17:15.049;0.258;-0.937;0.016;
19.10.2015 12:17:16.049;0.226;-0.937;-0.016;
19.10.2015 12:17:17.049;0.226;-0.968;-0.016;
19.10.2015 12:17:18.049;0.258;-0.937;-0.016;
19.10.2015 12:17:19.049;0.290;-0.937;-0.016;
19.10.2015 12:17:20.049;0.323;-0.937;0.016;
19.10.2015 12:17:21.049;0.355;-0.905;-0.016;
19.10.2015 12:17:22.049;0.355;-0.937;0.016;
19.10.2015 12:17:23.049;0.323;-0.937;0.016;
19.10.2015 12:17:24.049;0.290;-0.937;0.016;
19.10.2015 12:17:25.049;0.290;-0.937;-0.016;
19.10.2015 12:17:26.049;0.258;-0.968;0.016;
19.10.2015 12:17:27.049;0.290;-0.937;0.016;
19.10.2015 12:17:28.049;0.323;-0.937;0.016;
19.10.2015 12:17:29.049;0.419;-0.905;0.082;
19.10.2015 12:17:30.049;0.032;-1.159;-0.082;
19.10.2015 12:17:31.049;-0.129;-0.968;-0.016;
19.10.2015 12:17:32.049;0.097;-1.032;0.016;
19.10.2015 12:17:33.049;0.161;-1.000;0.016;
19.10.2015 12:17:34.049;-0.194;-0.873;0.148;
19.10.2015 12:17:35.049;0.355;-0.841;0.148;
19.10.2015 12:17:36.049;-0.161;-1.095;0.115;
19.10.2015 12:17:37.049;0.484;-0.841;0.082;
19.10.2015 12:17:38.049;0.258;-0.937;-0.082;
19.10.2015 12:17:39.049;0.258;-0.968;0.016;
19.10.2015 12:17:40.049;0.258;-0.968;0.016;
19.10.2015 12:17:41.049;0.226;-0.968;0.016;
19.10.2015 12:17:42.049;0.258;-0.968;0.049;
19.10.2015 12:17:43.049;0.226;-0.968;0.016;
19.10.2015 12:17:44.049;0.258;-0.937;0.016;
19.10.2015 12:17:45.049;0.226;-0.968;0.016;
19.10.2015 12:17:46.049;0.226;-0.968;0.016;
19.10.2015 12:17:47.049;0.226;-0.968;-0.016;
19.10.2015 12:17:48.049;0.226;-0.937;0.016;
19.10.2015 12:17:49.049;0.161;-0.968;0.082;
19.10.2015 12:17:50.049;0.742;-0.746;-0.115;
19.10.2015 12:17:51.049;0.323;-0.968;-0.049;
19.10.2015 12:17:52.049;0.355;-1.127;0.082;
19.10.2015 12:17:53.049;0.516;-0.841;0.082;
19.10.2015 12:17:54.049;0.161;-1.000;0.016;
19.10.2015 12:17:55.049;0.387;-0.460;0.902;
19.10.2015 12:17:56.049;0.290;-0.968;0.016;
19.10.2015 12:17:57.049;0.226;-1.000;-0.049;
19.10.2015 12:17:58.049;0.129;-1.000;0.049;
19.10.2015 12:17:59.049;0.129;-0.968;0.016;
19.10.2015 12:18:00.049;0.194;-1.190;0.082;
19.10.2015 12:18:01.049;0.419;-0.873;0.016;
19.10.2015 12:18:02.049;0.000;-1.000;0.148;
19.10.2015 12:18:03.049;0.323;-0.873;0.082;
19.10.2015 12:18:04.049;0.097;-0.937;-0.016;
19.10.2015 12:18:05.049;0.226;-1.317;0.213;
19.10.2015 12:18:06.049;0.484;-0.873;0.049;
19.10.2015 12:18:07.049;0.355;-0.905;-0.049;
19.10.2015 12:18:08.049;0.387;-0.905;-0.016;
19.10.2015 12:18:09.049;0.387;-0.873;0.016;
19.10.2015 12:18:10.049;0.355;-0.937;-0.016;
19.10.2015 12:18:11.049;0.387;-0.905;-0.016;
19.10.2015 12:18:12.049;0.355;-0.937;-0.016;
19.10.2015 12:18:13.049;0.355;-0.905;-0.049;
19.10.2015 12:18:14.049;0.387;-0.905;-0.016;
19.10.2015 12:18:15.049;0.355;-0.937;-0.016;
19.10.2015 12:18:16.049;0.323;-0.937;-0.016;
19.10.2015 12:18:17.049;0.290;-0.937;-0.016;
19.10.2015 12:18:18.049;0.290;-0.937;-0.016;
19.10.2015 12:18:19.049;0.258;-0.937;-0.016;
19.10.2015 12:18:20.049;0.258;-0.968;-0.016;
19.10.2015 12:18:21.049;0.258;-0.937;-0.016;
19.10.2015 12:18:22.049;0.290;-0.937;-0.049;
19.10.2015 12:18:23.049;0.323;-0.937;-0.016;
19.10.2015 12:18:24.049;0.323;-0.937;-0.016;
19.10.2015 12:18:25.049;0.323;-0.937;-0.016;
19.10.2015 12:18:26.049;0.290;-0.968;-0.049;
19.10.2015 12:18:27.049;0.290;-0.937;-0.049;
19.10.2015 12:18:28.049;0.258;-0.937;-0.049;
19.10.2015 12:18:29.049;0.290;-0.968;-0.049;
19.10.2015 12:18:30.049;0.355;-0.937;-0.016;
19.10.2015 12:18:31.049;0.323;-0.937;-0.016;
19.10.2015 12:18:32.049;0.323;-0.937;-0.049;
19.10.2015 12:18:33.049;0.290;-0.968;-0.049;
19.10.2015 12:18:34.049;0.290;-0.937;-0.016;
19.10.2015 12:18:35.049;0.323;-0.937;-0.016;
19.10.2015 12:18:36.049;0.290;-0.937;-0.049;
19.10.2015 12:18:37.049;0.290;-0.937;-0.049;
19.10.2015 12:18:38.049;0.290;-0.937;-0.016;
19.10.2015 12:18:39.049;0.290;-0.937;0.016;
19.10.2015 12:18:40.049;0.355;-0.905;-0.016;
19.10.2015 12:18:41.049;0.419;-0.905;0.016;
19.10.2015 12:18:42.049;0.452;-0.873;0.049;
19.10.2015 12:18:43.049;0.452;-0.905;0.049;
19.10.2015 12:18:44.049;0.419;-0.905;0.049;
19.10.2015 12:18:45.049;0.452;-0.873;-0.016;
19.10.2015 12:18:46.049;0.419;-0.905;0.016;
19.10.2015 12:18:47.049;0.452;-0.873;0.016;
19.10.2015 12:18:48.049;0.452;-0.873;0.016;
19.10.2015 12:18:49.049;0.484;-0.841;0.049;
19.10.2015 12:18:50.049;0.516;-0.841;0.016;
19.10.2015 12:18:51.049;0.484;-0.873;0.049;
19.10.2015 12:18:52.049;0.516;-0.841;0.082;
19.10.2015 12:18:53.049;0.548;-0.841;0.082;
19.10.2015 12:18:54.049;0.516;-0.841;0.082;
19.10.2015 12:18:55.049;0.484;-0.873;0.082;
19.10.2015 12:18:56.049;0.484;-0.873;0.082;
19.10.2015 12:18:57.049;0.516;-0.841;0.082;
19.10.2015 12:18:58.049;0.548;-0.841;0.049;
19.10.2015 12:18:59.049;0.516;-0.841;0.082;
19.10.2015 12:19:00.049;0.484;-0.873;0.049;
19.10.2015 12:19:01.049;0.452;-0.905;0.049;
19.10.2015 12:19:02.049;0.452;-0.873;0.016;
19.10.2015 12:19:03.049;0.452;-0.873;0.016;
19.10.2015 12:19:04.049;0.484;-0.873;0.115;
19.10.2015 12:19:05.049;0.290;-0.873;0.213;
19.10.2015 12:19:06.049;0.387;-0.905;0.082;
19.10.2015 12:19:07.049;0.387;-0.905;0.049;
19.10.2015 12:19:08.049;0.387;-0.937;0.016;
19.10.2015 12:19:09.049;0.355;-0.937;0.049;
19.10.2015 12:19:10.049;0.355;-0.937;0.016;
19.10.2015 12:19:11.049;0.323;-0.937;0.016;
19.10.2015 12:19:12.049;0.290;-0.937;-0.016;
19.10.2015 12:19:13.049;0.290;-0.968;-0.016;
19.10.2015 12:19:14.049;0.290;-0.937;-0.016;
19.10.2015 12:19:15.049;0.323;-0.937;-0.049;
19.10.2015 12:19:16.049;0.290;-0.937;-0.016;
19.10.2015 12:19:17.049;0.387;-0.937;0.016;
19.10.2015 12:19:18.049;0.419;-0.905;0.016;
19.10.2015 12:19:19.049;0.387;-0.905;0.016;
19.10.2015 12:19:20.049;0.387;-0.905;0.016;
19.10.2015 12:19:21.049;0.387;-0.905;0.016;
19.10.2015 12:19:22.049;0.387;-0.905;0.016;
19.10.2015 12:19:23.049;0.387;-0.905;0.016;
19.10.2015 12:19:24.049;0.387;-0.905;0.016;
19.10.2015 12:19:25.049;0.419;-0.905;0.049;
19.10.2015 12:19:26.049;0.387;-0.905;0.016;
19.10.2015 12:19:27.049;0.419;-0.905;-0.016;
19.10.2015 12:19:28.049;0.387;-0.905;0.016;
19.10.2015 12:19:29.049;0.323;-0.937;0.016;
19.10.2015 12:19:30.049;0.323;-0.937;-0.016;
19.10.2015 12:19:31.049;0.290;-0.937;-0.016;
19.10.2015 12:19:32.049;0.323;-0.937;0.016;
19.10.2015 12:19:33.049;0.323;-0.937;-0.049;
19.10.2015 12:19:34.049;0.355;-0.937;0.016;
19.10.2015 12:19:35.049;0.323;-0.905;0.016;
19.10.2015 12:19:36.049;0.290;-0.968;0.016;
19.10.2015 12:19:37.049;0.323;-0.937;0.016;
19.10.2015 12:19:38.049;0.323;-0.905;0.016;
19.10.2015 12:19:39.049;0.419;-0.905;0.016;
